time	T1	T2	T3	T4
2019-12-10T14:05:08	-100	-100	-100	-100
2019-12-10T14:05:18	-100	-100	-100	-100
2019-12-10T14:05:28	-100	-100	-100	-100
2019-12-10T14:05:38	-100	-100	-100	-100
2019-12-10T14:05:48	-100	-100	-100	-100
2019-12-10T14:05:58	-100	-100	-100	-100
2019-12-10T14:06:08	-100	-100	-100	-100
2019-12-10T14:06:18	-100	-100	-100	-100
2019-12-10T14:06:28	-100	-100	-100	-100
2019-12-10T14:06:38	-100	-100	-100	-100
2019-12-10T14:06:48	-100	-100	-100	-100
2019-12-10T14:06:58	-100	-100	-100	-100
2019-12-10T14:07:08	-100	-100	-100	-100
2019-12-10T14:07:18	-100	-100	-100	-100
2019-12-10T14:07:28	-100	-100	-100	-100
2019-12-10T14:07:38	-100	-100	-100	-100
2019-12-10T14:07:48	-100	-100	-100	-100
2019-12-10T14:07:58	-100	-100	-100	-100
2019-12-10T14:08:08	-100	-100	-100	-100
2019-12-10T14:08:18	-100	-100	-100	-100
2019-12-10T14:08:28	-100	-100	-100	-100
2019-12-10T14:08:38	-100	-100	-100	-100
2019-12-10T14:08:48	-100	-100	-100	-100
2019-12-10T14:08:58	-100	-100	-100	-100
2019-12-10T14:09:08	-100	-100	-100	-100
2019-12-10T14:09:18	-100	-100	-100	-100
2019-12-10T14:09:28	-100	-100	-100	-100
2019-12-10T14:09:38	-100	-100	-100	-100
2019-12-10T14:09:48	-100	-100	-100	-100
2019-12-10T14:09:58	-100	-100	-100	-100
2019-12-10T14:10:08	-100	-100	-100	-100
2019-12-10T14:10:18	-100	-100	-100	-100
2019-12-10T14:10:28	-100	-100	-100	-100
2019-12-10T14:10:38	-100	-100	-100	-100
2019-12-10T14:10:48	-100	-100	-100	-100
2019-12-10T14:10:58	-100	-100	-100	-100
2019-12-10T14:11:08	-100	-100	-100	-100
2019-12-10T14:11:18	-100	-100	-100	-100
2019-12-10T14:11:28	-100	-100	-100	-100
2019-12-10T14:11:38	-100	-100	-100	-100
2019-12-10T14:11:48	-100	-100	-100	-100
2019-12-10T14:11:58	-100	-100	-100	-100
2019-12-10T14:12:08	-100	-100	-100	-100
2019-12-10T14:12:18	-100	-100	-100	-100
2019-12-10T14:12:28	-100	-100	-100	-100
2019-12-10T14:12:38	-100	-100	-100	-100
2019-12-10T14:12:48	-100	-100	-100	-100
2019-12-10T14:12:58	-100	-100	-100	-100
2019-12-10T14:13:08	-100	-100	-100	-100
2019-12-10T14:13:18	-100	-100	-100	-100
2019-12-10T14:13:28	-100	-100	-100	-100
2019-12-10T14:13:38	-100	-100	-100	-100
2019-12-10T14:13:48	-100	-100	-100	-100
2019-12-10T14:13:58	-100	-100	-100	-100
2019-12-10T14:14:08	-100	-100	-100	-100
2019-12-10T14:14:18	-100	-100	-100	-100
2019-12-10T14:14:28	-100	-100	-100	-100
2019-12-10T14:14:38	-100	-100	-100	-100
2019-12-10T14:14:48	-100	-100	-100	-100
2019-12-10T14:14:58	-100	-100	-100	-100
2019-12-10T14:15:08	-100	-100	-100	-100
2019-12-10T14:15:18	-100	-100	-100	-100
2019-12-10T14:15:28	-100	-100	-100	-100
2019-12-10T14:15:38	-100	-100	-100	-100
2019-12-10T14:15:49	-100	-100	-100	-100
2019-12-10T14:15:59	-100	-100	-100	-100
2019-12-10T14:16:09	-100	-100	-100	-100
2019-12-10T14:16:19	-100	-100	-100	-100
2019-12-10T14:16:29	-100	-100	-100	-100
2019-12-10T14:16:39	-100	-100	-100	-100
2019-12-10T14:16:49	-100	-100	-100	-100
2019-12-10T14:16:59	-100	-100	-100	-100
2019-12-10T14:17:09	-100	-100	-100	-100
2019-12-10T14:17:19	-100	-100	-100	-100
2019-12-10T14:17:29	-100	-100	-100	-100
2019-12-10T14:17:39	-100	-100	-100	-100
2019-12-10T14:17:49	-100	-100	-100	-100
2019-12-10T14:17:59	-100	-100	-100	-100
2019-12-10T14:18:09	-100	-100	-100	-100
2019-12-10T14:18:19	-100	-100	-100	-100
2019-12-10T14:18:29	-100	-100	-100	-100
2019-12-10T14:18:39	-100	-100	-100	-100
2019-12-10T14:18:49	-100	-100	-100	-100
2019-12-10T14:18:59	-100	-100	-100	-100
2019-12-10T14:19:09	-100	-100	-100	-100
2019-12-10T14:19:19	-100	-100	-100	-100
2019-12-10T14:19:29	-100	-100	-100	-100
2019-12-10T14:19:39	-100	-100	-100	-100
2019-12-10T14:19:49	-100	-100	-100	-100
2019-12-10T14:19:59	-100	-100	-100	-100
2019-12-10T14:20:09	-100	-100	-100	-100
2019-12-10T14:20:19	-100	-100	-100	-100
2019-12-10T14:20:29	-100	-100	-100	-100
2019-12-10T14:20:39	-100	-100	-100	-100
2019-12-10T14:20:49	-100	-100	-100	-100
2019-12-10T14:20:59	-100	-100	-100	-100
2019-12-10T14:21:09	-100	-100	-100	-100
2019-12-10T14:21:19	-100	-100	-100	-100
2019-12-10T14:21:29	-100	-100	-100	-100
2019-12-10T14:21:39	-100	-100	-100	-100
2019-12-10T14:21:49	-100	-100	-100	-100
2019-12-10T14:21:59	-100	-100	-100	-100
2019-12-10T14:22:09	-100	-100	-100	-100
2019-12-10T14:22:19	-100	-100	-100	-100
2019-12-10T14:22:29	-100	-100	-100	-100
2019-12-10T14:22:39	-100	-100	-100	-100
2019-12-10T14:22:49	-100	-100	-100	-100
2019-12-10T14:22:59	-100	-100	-100	-100
2019-12-10T14:23:09	-100	-100	-100	-100
2019-12-10T14:23:19	-100	-100	-100	-100
2019-12-10T14:23:28	-100	-100	-100	-100
2019-12-10T14:23:38	-100	-100	-100	-100
2019-12-10T14:23:48	-100	-100	-100	-100
2019-12-10T14:23:58	-100	-100	-100	-100
2019-12-10T14:24:08	-100	-100	-100	-100
2019-12-10T14:24:18	-100	-100	-100	-100
2019-12-10T14:24:44	-100	-100	-100	-100
2019-12-10T14:24:54	-100	355	-100	-100
2019-12-10T14:25:04	-100	355	-100	-100
2019-12-10T14:25:14	-100	355	-100	-100
2019-12-10T14:25:24	-100	355	-100	-100
2019-12-10T14:25:34	-100	356	-100	-100
2019-12-10T14:25:44	-100	356	-100	-100
2019-12-10T14:25:54	-100	355	-100	-100
2019-12-10T14:26:04	-100	355	-100	-100
2019-12-10T14:26:14	-100	355	-100	-100
2019-12-10T14:26:24	-100	355	-100	-100
2019-12-10T14:26:34	-100	355	-100	-100
2019-12-10T14:26:44	-100	355	-100	-100
2019-12-10T14:26:54	-100	356	-100	-100
2019-12-10T14:27:04	-100	356	-100	-100
2019-12-10T14:27:14	-100	356	-100	-100
2019-12-10T14:27:24	-100	356	-100	-100
2019-12-10T14:27:34	-100	356	-100	-100
2019-12-10T14:27:44	-100	356	-100	-100
2019-12-10T14:27:54	-100	355	-100	-100
2019-12-10T14:28:04	-100	355	-100	-100
2019-12-10T14:28:14	-100	356	-100	-100
2019-12-10T14:28:24	-100	356	-100	-100
2019-12-10T14:28:34	-100	356	-100	-100
2019-12-10T14:28:44	-100	356	-100	-100
2019-12-10T14:28:54	-100	356	-100	-100
2019-12-10T14:29:04	-100	356	-100	-100
2019-12-10T14:29:14	-100	356	-100	-100
2019-12-10T14:29:24	-100	356	-100	-100
2019-12-10T14:29:34	-100	356	-100	-100
2019-12-10T14:29:44	-100	356	-100	-100
2019-12-10T14:29:54	-100	355	-100	-100
2019-12-10T14:30:04	-100	355	-100	-100
2019-12-10T14:30:14	-100	356	-100	-100
2019-12-10T14:30:24	-100	356	-100	-100
2019-12-10T14:30:34	-100	356	-100	-100
2019-12-10T14:30:44	-100	356	-100	-100
2019-12-10T14:30:54	-100	356	-100	-100
2019-12-10T14:31:04	-100	356	-100	-100
2019-12-10T14:31:14	-100	356	-100	-100
2019-12-10T14:31:24	-100	356	-100	-100
2019-12-10T14:31:34	-100	356	-100	-100
2019-12-10T14:31:44	-100	356	-100	-100
2019-12-10T14:31:54	-100	356	-100	-100
2019-12-10T14:32:04	-100	356	-100	-100
2019-12-10T14:32:14	-100	356	-100	-100
2019-12-10T14:32:24	-100	356	-100	-100
2019-12-10T14:32:34	-100	356	-100	-100
2019-12-10T14:32:44	-100	356	-100	-100
2019-12-10T14:32:54	-100	356	-100	-100
2019-12-10T14:33:04	-100	356	-100	-100
2019-12-10T14:33:14	-100	356	-100	-100
2019-12-10T14:33:24	-100	356	-100	-100
2019-12-10T14:33:34	-100	356	-100	-100
2019-12-10T14:33:44	-100	356	-100	-100
2019-12-10T14:33:54	-100	356	-100	-100
2019-12-10T14:34:04	-100	356	-100	-100
2019-12-10T14:34:14	-100	356	-100	-100
2019-12-10T14:34:24	-100	356	-100	-100
2019-12-10T14:34:34	-100	356	-100	-100
2019-12-10T14:34:44	-100	356	-100	-100
2019-12-10T14:34:54	-100	356	-100	-100
2019-12-10T14:35:04	-100	356	-100	-100
2019-12-10T14:35:14	-100	356	-100	-100
2019-12-10T14:35:24	-100	356	-100	-100
2019-12-10T14:35:34	-100	356	-100	-100
2019-12-10T14:35:44	-100	356	-100	-100
2019-12-10T14:35:54	-100	356	-100	-100
2019-12-10T14:36:04	-100	356	-100	-100
2019-12-10T14:36:14	-100	356	-100	-100
2019-12-10T14:36:24	-100	356	-100	-100
2019-12-10T14:36:34	-100	356	-100	-100
2019-12-10T14:36:44	-100	356	-100	-100
2019-12-10T14:36:54	-100	356	-100	-100
2019-12-10T14:37:04	-100	356	-100	-100
2019-12-10T14:37:14	-100	356	-100	-100
2019-12-10T14:37:24	-100	356	-100	-100
2019-12-10T14:37:34	-100	356	-100	-100
2019-12-10T14:37:44	-100	356	-100	-100
2019-12-10T14:37:54	-100	356	-100	-100
2019-12-10T14:38:04	-100	356	-100	-100
2019-12-10T14:38:14	-100	356	-100	-100
2019-12-10T14:38:24	-100	356	-100	-100
2019-12-10T14:38:34	-100	356	-100	-100
2019-12-10T14:38:44	-100	356	-100	-100
2019-12-10T14:38:54	-100	356	-100	-100
2019-12-10T14:39:04	-100	357	-100	-100
2019-12-10T14:39:14	-100	357	-100	-100
2019-12-10T14:39:24	-100	356	-100	-100
2019-12-10T14:39:34	-100	356	-100	-100
2019-12-10T14:39:44	-100	356	-100	-100
2019-12-10T14:39:54	-100	356	-100	-100
2019-12-10T14:40:04	-100	356	-100	-100
2019-12-10T14:40:15	-100	356	-100	-100
2019-12-10T14:40:25	-100	356	-100	-100
2019-12-10T14:40:35	-100	356	-100	-100
2019-12-10T14:40:45	-100	356	-100	-100
2019-12-10T14:40:55	-100	356	-100	-100
2019-12-10T14:41:05	-100	356	-100	-100
2019-12-10T14:41:15	-100	356	-100	-100
2019-12-10T14:41:25	-100	356	-100	-100
2019-12-10T14:41:35	-100	356	-100	-100
2019-12-10T14:41:45	-100	356	-100	-100
2019-12-10T14:41:55	-100	356	-100	-100
2019-12-10T14:42:05	-100	356	-100	-100
2019-12-10T14:42:15	-100	356	-100	-100
2019-12-10T14:42:25	-100	357	-100	-100
2019-12-10T14:42:35	-100	357	-100	-100
2019-12-10T14:42:45	-100	356	-100	-100
2019-12-10T14:42:55	-100	356	-100	-100
2019-12-10T14:43:05	-100	356	-100	-100
2019-12-10T14:43:15	-100	356	-100	-100
2019-12-10T14:43:25	-100	356	-100	-100
2019-12-10T14:43:35	-100	356	-100	-100
2019-12-10T14:43:45	-100	357	-100	-100
2019-12-10T14:43:55	-100	357	-100	-100
2019-12-10T14:44:05	-100	357	-100	-100
2019-12-10T14:44:15	-100	357	-100	-100
2019-12-10T14:44:25	-100	356	-100	-100
2019-12-10T14:44:35	-100	356	-100	-100
2019-12-10T14:44:45	-100	357	-100	-100
2019-12-10T14:44:55	-100	357	-100	-100
2019-12-10T14:45:05	-100	357	-100	-100
2019-12-10T14:45:15	-100	357	-100	-100
2019-12-10T14:45:25	-100	357	-100	-100
2019-12-10T14:45:35	-100	357	-100	-100
2019-12-10T14:45:45	-100	357	-100	-100
2019-12-10T14:45:55	-100	357	-100	-100
2019-12-10T14:46:05	-100	356	-100	-100
2019-12-10T14:46:15	-100	356	-100	-100
2019-12-10T14:46:25	-100	357	-100	-100
2019-12-10T14:46:35	-100	357	-100	-100
2019-12-10T14:46:45	-100	356	-100	-100
2019-12-10T14:46:55	-100	356	-100	-100
2019-12-10T14:47:05	-100	357	-100	-100
2019-12-10T14:47:15	-100	357	-100	-100
2019-12-10T14:47:25	-100	356	-100	-100
2019-12-10T14:47:35	-100	356	-100	-100
2019-12-10T14:47:45	-100	357	-100	-100
2019-12-10T14:47:55	-100	357	-100	-100
2019-12-10T14:48:05	-100	357	-100	-100
2019-12-10T14:48:15	-100	357	-100	-100
2019-12-10T14:48:25	-100	357	-100	-100
2019-12-10T14:48:35	-100	357	-100	-100
2019-12-10T14:48:45	-100	357	-100	-100
2019-12-10T14:48:55	-100	357	-100	-100
2019-12-10T14:49:05	-100	357	-100	-100
2019-12-10T14:49:15	-100	357	-100	-100
2019-12-10T14:49:25	-100	357	-100	-100
2019-12-10T14:49:35	-100	357	-100	-100
2019-12-10T14:49:45	-100	357	-100	-100
2019-12-10T14:49:55	-100	357	-100	-100
2019-12-10T14:50:05	-100	357	-100	-100
2019-12-10T14:50:15	-100	357	-100	-100
2019-12-10T14:50:25	-100	357	-100	-100
2019-12-10T14:50:35	-100	357	-100	-100
2019-12-10T14:50:45	-100	357	-100	-100
2019-12-10T14:50:55	-100	357	-100	-100
2019-12-10T14:51:05	-100	357	-100	-100
2019-12-10T14:51:15	-100	357	-100	-100
2019-12-10T14:51:25	-100	357	-100	-100
2019-12-10T14:51:35	-100	357	-100	-100
2019-12-10T14:51:45	-100	357	-100	-100
2019-12-10T14:51:55	-100	357	-100	-100
2019-12-10T14:52:05	-100	357	-100	-100
2019-12-10T14:52:15	-100	357	-100	-100
2019-12-10T14:52:25	-100	357	-100	-100
2019-12-10T14:52:35	-100	357	-100	-100
2019-12-10T14:52:45	-100	357	-100	-100
2019-12-10T14:52:55	-100	357	-100	-100
2019-12-10T14:53:05	-100	357	-100	-100
2019-12-10T14:53:15	-100	357	-100	-100
2019-12-10T14:53:25	-100	357	-100	-100
2019-12-10T14:53:35	-100	357	-100	-100
2019-12-10T14:53:45	-100	357	-100	-100
2019-12-10T14:53:55	-100	357	-100	-100
2019-12-10T14:54:05	-100	357	-100	-100
2019-12-10T14:54:15	-100	357	-100	-100
2019-12-10T14:54:25	-100	357	-100	-100
2019-12-10T14:54:35	-100	357	-100	-100
2019-12-10T14:54:45	-100	357	-100	-100
2019-12-10T14:54:55	-100	357	-100	-100
2019-12-10T14:55:05	-100	357	-100	-100
2019-12-10T14:55:15	-100	356	-100	-100
2019-12-10T14:55:25	-100	356	-100	-100
2019-12-10T14:55:35	-100	357	-100	-100
2019-12-10T14:55:45	-100	357	-100	-100
2019-12-10T14:55:55	-100	357	-100	-100
2019-12-10T14:56:05	-100	357	-100	-100
2019-12-10T14:56:15	-100	357	-100	-100
2019-12-10T14:56:25	-100	357	-100	-100
2019-12-10T14:56:35	-100	357	-100	-100
2019-12-10T14:56:45	-100	357	-100	-100
2019-12-10T14:56:55	-100	357	-100	-100
2019-12-10T14:57:05	-100	357	-100	-100
2019-12-10T14:57:15	-100	357	-100	-100
2019-12-10T14:57:25	-100	357	-100	-100
2019-12-10T14:57:35	-100	357	-100	-100
2019-12-10T14:57:45	-100	357	-100	-100
2019-12-10T14:57:55	-100	357	-100	-100
2019-12-10T14:58:05	-100	357	-100	-100
2019-12-10T14:58:15	-100	357	-100	-100
2019-12-10T14:58:25	-100	357	-100	-100
2019-12-10T14:58:35	-100	357	-100	-100
2019-12-10T14:58:45	-100	357	-100	-100
2019-12-10T14:58:55	-100	357	-100	-100
2019-12-10T14:59:05	-100	357	-100	-100
2019-12-10T14:59:15	-100	357	-100	-100
2019-12-10T14:59:25	-100	357	-100	-100
2019-12-10T14:59:35	-100	357	-100	-100
2019-12-10T14:59:45	-100	357	-100	-100
2019-12-10T14:59:55	-100	357	-100	-100
2019-12-10T15:00:05	-100	357	-100	-100
2019-12-10T15:00:15	-100	357	-100	-100
2019-12-10T15:00:25	-100	357	-100	-100
2019-12-10T15:00:35	-100	357	-100	-100
2019-12-10T15:00:45	-100	357	-100	-100
2019-12-10T15:00:55	-100	357	-100	-100
2019-12-10T15:01:05	-100	357	-100	-100
2019-12-10T15:01:15	-100	357	-100	-100
2019-12-10T15:01:25	-100	357	-100	-100
2019-12-10T15:01:35	-100	357	-100	-100
2019-12-10T15:01:45	-100	357	-100	-100
2019-12-10T15:01:55	-100	357	-100	-100
2019-12-10T15:02:05	-100	357	-100	-100
2019-12-10T15:02:15	-100	357	-100	-100
2019-12-10T15:02:25	-100	357	-100	-100
2019-12-10T15:02:35	-100	357	-100	-100
2019-12-10T15:02:45	-100	357	-100	-100
2019-12-10T15:02:55	-100	357	-100	-100
2019-12-10T15:03:05	-100	357	-100	-100
2019-12-10T15:03:15	-100	357	-100	-100
2019-12-10T15:03:25	-100	356	-100	-100
2019-12-10T15:03:35	-100	356	-100	-100
2019-12-10T15:03:45	-100	357	-100	-100
2019-12-10T15:03:55	-100	357	-100	-100
2019-12-10T15:04:05	-100	357	-100	-100
2019-12-10T15:04:15	-100	357	-100	-100
2019-12-10T15:04:25	-100	357	-100	-100
2019-12-10T15:04:35	-100	357	-100	-100
