Время	T1	T2	T3	T4
2019-12-09T23:03:34	-100	-100	-100	-100
2019-12-09T23:03:44	-100	-100	-100	-100
2019-12-09T23:03:54	-100	-100	-100	-100
2019-12-09T23:04:04	-100	-100	-100	-100
2019-12-09T23:04:14	-100	-100	-100	-100
2019-12-09T23:04:24	-100	-100	-100	-100
2019-12-09T23:04:34	-100	-100	-100	-100
2019-12-09T23:04:45	-100	-100	-100	-100
2019-12-09T23:04:55	-100	-100	-100	-100
2019-12-09T23:05:05	-100	-100	-100	-100
2019-12-09T23:05:15	-100	-100	-100	-100
2019-12-09T23:05:25	-100	-100	-100	-100
2019-12-09T23:05:35	-100	-100	-100	-100
2019-12-09T23:05:45	-100	-100	-100	-100
2019-12-09T23:05:55	-100	-100	-100	-100
2019-12-09T23:06:05	-100	-100	-100	-100
2019-12-09T23:06:15	-100	-100	-100	-100
2019-12-09T23:06:25	-100	-100	-100	-100
2019-12-09T23:06:35	-100	-100	-100	-100
2019-12-09T23:06:45	-100	-100	-100	-100
2019-12-09T23:06:55	-100	-100	-100	-100
2019-12-09T23:07:05	-100	-100	-100	-100
2019-12-09T23:07:15	-100	-100	-100	-100
2019-12-09T23:07:25	-100	-100	-100	-100
2019-12-09T23:07:35	-100	-100	-100	-100
2019-12-09T23:07:45	-100	-100	-100	-100
2019-12-09T23:07:55	-100	-100	-100	-100
2019-12-09T23:08:05	-100	-100	-100	-100
2019-12-09T23:08:15	-100	-100	-100	-100
2019-12-09T23:08:25	-100	-100	-100	-100
2019-12-09T23:08:35	-100	-100	-100	-100
2019-12-09T23:08:45	-100	-100	-100	-100
2019-12-09T23:08:55	-100	-100	-100	-100
2019-12-09T23:09:05	-100	-100	-100	-100
2019-12-09T23:09:15	-100	-100	-100	-100
2019-12-09T23:09:25	-100	-100	-100	-100
2019-12-09T23:09:35	-100	-100	-100	-100
2019-12-09T23:09:45	-100	-100	-100	-100
2019-12-09T23:09:55	-100	-100	-100	-100
2019-12-09T23:10:05	-100	-100	-100	-100
2019-12-09T23:10:15	-100	-100	-100	-100
2019-12-09T23:10:25	-100	-100	-100	-100
2019-12-09T23:10:35	-100	-100	-100	-100
2019-12-09T23:10:45	-100	-100	-100	-100
2019-12-09T23:10:55	-100	-100	-100	-100
2019-12-09T23:11:05	-100	-100	-100	-100
2019-12-09T23:11:15	-100	-100	-100	-100
2019-12-09T23:11:25	-100	-100	-100	-100
2019-12-09T23:11:35	-100	-100	-100	-100
2019-12-09T23:11:45	-100	-100	-100	-100
2019-12-09T23:11:55	-100	-100	-100	-100
2019-12-09T23:12:05	-100	-100	-100	-100
2019-12-09T23:12:15	-100	-100	-100	-100
2019-12-09T23:12:25	-100	-100	-100	-100
2019-12-09T23:12:35	-100	-100	-100	-100
2019-12-09T23:12:45	-100	-100	-100	-100
2019-12-09T23:12:55	-100	-100	-100	-100
2019-12-09T23:13:05	-100	-100	-100	-100
2019-12-09T23:13:15	-100	-100	-100	-100
2019-12-09T23:13:25	-100	-100	-100	-100
2019-12-09T23:13:35	-100	-100	-100	-100
2019-12-09T23:13:45	-100	-100	-100	-100
2019-12-09T23:13:55	-100	-100	-100	-100
2019-12-09T23:14:05	-100	-100	-100	-100
2019-12-09T23:14:15	-100	-100	-100	-100
2019-12-09T23:14:25	-100	-100	-100	-100
2019-12-09T23:14:35	-100	-100	-100	-100
2019-12-09T23:14:45	-100	-100	-100	-100
2019-12-09T23:14:55	-100	-100	-100	-100
2019-12-09T23:15:05	-100	-100	-100	-100
2019-12-09T23:15:15	-100	-100	-100	-100
2019-12-09T23:15:25	-100	-100	-100	-100
2019-12-09T23:15:35	-100	-100	-100	-100
2019-12-09T23:15:45	-100	-100	-100	-100
2019-12-09T23:15:55	-100	-100	-100	-100
2019-12-09T23:16:05	-100	-100	-100	-100
2019-12-09T23:16:15	-100	-100	-100	-100
2019-12-09T23:16:25	-100	-100	-100	-100
2019-12-09T23:16:35	-100	-100	-100	-100
2019-12-09T23:16:45	-100	-100	-100	-100
2019-12-09T23:16:55	-100	-100	-100	-100
2019-12-09T23:17:05	-100	-100	-100	-100
2019-12-09T23:17:15	-100	-100	-100	-100
2019-12-09T23:17:25	-100	-100	-100	-100
2019-12-09T23:17:35	-100	-100	-100	-100
2019-12-09T23:17:45	-100	-100	-100	-100
2019-12-09T23:17:55	-100	-100	-100	-100
2019-12-09T23:18:05	-100	-100	-100	-100
2019-12-09T23:18:15	-100	-100	-100	-100
2019-12-09T23:18:25	-100	-100	-100	-100
2019-12-09T23:18:35	-100	-100	-100	-100
2019-12-09T23:18:45	-100	-100	-100	-100
2019-12-09T23:18:55	-100	-100	-100	-100
2019-12-09T23:19:05	-100	-100	-100	-100
2019-12-09T23:19:15	-100	-100	-100	-100
2019-12-09T23:19:25	-100	-100	-100	-100
2019-12-09T23:19:35	-100	-100	-100	-100
2019-12-09T23:19:45	-100	-100	-100	-100
2019-12-09T23:19:55	-100	-100	-100	-100
2019-12-09T23:20:05	-100	-100	-100	-100
2019-12-09T23:20:15	-100	-100	-100	-100
2019-12-09T23:20:25	-100	-100	-100	-100
2019-12-09T23:20:35	-100	-100	-100	-100
2019-12-09T23:20:45	-100	-100	-100	-100
2019-12-09T23:20:55	-100	-100	-100	-100
2019-12-09T23:21:05	-100	-100	-100	-100
2019-12-09T23:21:15	-100	-100	-100	-100
2019-12-09T23:21:25	-100	-100	-100	-100
2019-12-09T23:21:35	-100	-100	-100	-100
2019-12-09T23:21:45	-100	-100	-100	-100
2019-12-09T23:21:55	-100	-100	-100	-100
2019-12-09T23:22:05	-100	-100	-100	-100
2019-12-09T23:22:15	-100	-100	-100	-100
2019-12-09T23:22:25	-100	-100	-100	-100
2019-12-09T23:22:35	-100	-100	-100	-100
2019-12-09T23:22:45	-100	-100	-100	-100
2019-12-09T23:22:55	-100	-100	-100	-100
2019-12-09T23:23:05	-100	-100	-100	-100
2019-12-09T23:23:15	-100	-100	-100	-100
2019-12-09T23:23:25	-100	-100	-100	-100
2019-12-09T23:23:35	-100	-100	-100	-100
2019-12-09T23:23:45	-100	-100	-100	-100
2019-12-09T23:23:55	-100	-100	-100	-100
2019-12-09T23:24:05	-100	-100	-100	-100
2019-12-09T23:24:15	-100	-100	-100	-100
2019-12-09T23:24:25	-100	-100	-100	-100
2019-12-09T23:24:35	-100	-100	-100	-100
2019-12-09T23:24:45	-100	-100	-100	-100
2019-12-09T23:24:55	-100	-100	-100	-100
2019-12-09T23:25:05	-100	-100	-100	-100
2019-12-09T23:25:15	-100	-100	-100	-100
2019-12-09T23:25:25	-100	-100	-100	-100
2019-12-09T23:25:35	-100	-100	-100	-100
2019-12-09T23:25:45	-100	-100	-100	-100
2019-12-09T23:25:55	-100	-100	-100	-100
2019-12-09T23:26:05	-100	-100	-100	-100
2019-12-09T23:26:15	-100	-100	-100	-100
2019-12-09T23:26:25	-100	-100	-100	-100
2019-12-09T23:26:35	-100	-100	-100	-100
2019-12-09T23:26:45	-100	-100	-100	-100
2019-12-09T23:26:55	-100	-100	-100	-100
2019-12-09T23:27:05	-100	-100	-100	-100
2019-12-09T23:27:15	-100	-100	-100	-100
2019-12-09T23:27:25	-100	-100	-100	-100
2019-12-09T23:27:35	-100	-100	-100	-100
2019-12-09T23:27:45	-100	-100	-100	-100
2019-12-09T23:27:55	-100	-100	-100	-100
2019-12-09T23:28:05	-100	-100	-100	-100
2019-12-09T23:28:15	-100	-100	-100	-100
2019-12-09T23:28:25	-100	-100	-100	-100
2019-12-09T23:28:35	-100	-100	-100	-100
2019-12-09T23:28:45	-100	-100	-100	-100
2019-12-09T23:28:55	-100	-100	-100	-100
2019-12-09T23:29:05	-100	-100	-100	-100
2019-12-09T23:29:15	-100	-100	-100	-100
2019-12-09T23:29:25	-100	-100	-100	-100
2019-12-09T23:29:35	-100	-100	-100	-100
2019-12-09T23:29:45	-100	-100	-100	-100
2019-12-09T23:29:55	-100	-100	-100	-100
2019-12-09T23:30:05	-100	-100	-100	-100
2019-12-09T23:30:15	-100	-100	-100	-100
2019-12-09T23:30:25	-100	-100	-100	-100
2019-12-09T23:30:35	-100	-100	-100	-100
2019-12-09T23:30:45	-100	-100	-100	-100
2019-12-09T23:30:55	-100	-100	-100	-100
2019-12-09T23:31:05	-100	-100	-100	-100
2019-12-09T23:31:15	-100	-100	-100	-100
2019-12-09T23:31:25	-100	-100	-100	-100
2019-12-09T23:31:35	-100	-100	-100	-100
2019-12-09T23:31:45	-100	-100	-100	-100
2019-12-09T23:31:55	-100	-100	-100	-100
2019-12-09T23:32:05	-100	-100	-100	-100
2019-12-09T23:32:15	-100	-100	-100	-100
2019-12-09T23:32:25	-100	-100	-100	-100
2019-12-09T23:32:35	-100	-100	-100	-100
2019-12-09T23:32:45	-100	-100	-100	-100
2019-12-09T23:32:55	-100	-100	-100	-100
2019-12-09T23:33:05	-100	-100	-100	-100
2019-12-09T23:33:15	-100	-100	-100	-100
2019-12-09T23:33:25	-100	-100	-100	-100
2019-12-09T23:33:35	-100	-100	-100	-100
2019-12-09T23:33:45	-100	-100	-100	-100
2019-12-09T23:33:55	-100	-100	-100	-100
2019-12-09T23:34:05	-100	-100	-100	-100
2019-12-09T23:34:15	-100	-100	-100	-100
2019-12-09T23:34:25	-100	-100	-100	-100
2019-12-09T23:34:35	-100	-100	-100	-100
2019-12-09T23:34:45	-100	-100	-100	-100
2019-12-09T23:34:55	-100	-100	-100	-100
2019-12-09T23:35:05	-100	-100	-100	-100
2019-12-09T23:35:15	-100	-100	-100	-100
2019-12-09T23:35:25	-100	-100	-100	-100
2019-12-09T23:35:35	-100	-100	-100	-100
2019-12-09T23:35:45	-100	-100	-100	-100
2019-12-09T23:35:55	-100	-100	-100	-100
2019-12-09T23:36:05	-100	-100	-100	-100
2019-12-09T23:36:15	-100	-100	-100	-100
2019-12-09T23:36:25	-100	-100	-100	-100
2019-12-09T23:36:35	-100	-100	-100	-100
2019-12-09T23:36:45	-100	-100	-100	-100
2019-12-09T23:36:55	-100	-100	-100	-100
2019-12-09T23:37:05	-100	-100	-100	-100
2019-12-09T23:37:15	-100	-100	-100	-100
2019-12-09T23:37:25	-100	-100	-100	-100
2019-12-09T23:37:35	-100	-100	-100	-100
2019-12-09T23:37:45	-100	-100	-100	-100
2019-12-09T23:37:55	-100	-100	-100	-100
2019-12-09T23:38:05	-100	-100	-100	-100
2019-12-09T23:38:15	-100	-100	-100	-100
2019-12-09T23:38:25	-100	-100	-100	-100
2019-12-09T23:38:35	-100	-100	-100	-100
2019-12-09T23:38:45	-100	-100	-100	-100
2019-12-09T23:38:55	-100	-100	-100	-100
2019-12-09T23:39:05	-100	-100	-100	-100
2019-12-09T23:39:15	-100	-100	-100	-100
2019-12-09T23:39:25	-100	-100	-100	-100
2019-12-09T23:39:35	-100	-100	-100	-100
2019-12-09T23:39:45	-100	-100	-100	-100
2019-12-09T23:39:55	-100	-100	-100	-100
2019-12-09T23:40:05	-100	-100	-100	-100
2019-12-09T23:40:15	-100	-100	-100	-100
2019-12-09T23:40:25	-100	-100	-100	-100
2019-12-09T23:40:35	-100	-100	-100	-100
2019-12-09T23:40:45	-100	-100	-100	-100
2019-12-09T23:40:55	-100	-100	-100	-100
2019-12-09T23:41:05	-100	-100	-100	-100
2019-12-09T23:41:15	-100	-100	-100	-100
2019-12-09T23:41:25	-100	-100	-100	-100
2019-12-09T23:41:35	-100	-100	-100	-100
2019-12-09T23:41:45	-100	-100	-100	-100
2019-12-09T23:41:55	-100	-100	-100	-100
2019-12-09T23:42:05	-100	-100	-100	-100
2019-12-09T23:42:15	-100	-100	-100	-100
2019-12-09T23:42:25	-100	-100	-100	-100
2019-12-09T23:42:35	-100	-100	-100	-100
2019-12-09T23:42:45	-100	-100	-100	-100
2019-12-09T23:42:55	-100	-100	-100	-100
2019-12-09T23:43:05	-100	-100	-100	-100
2019-12-09T23:43:15	-100	-100	-100	-100
2019-12-09T23:43:25	-100	-100	-100	-100
2019-12-09T23:43:35	-100	-100	-100	-100
2019-12-09T23:43:45	-100	-100	-100	-100
2019-12-09T23:43:55	-100	-100	-100	-100
2019-12-09T23:44:05	-100	-100	-100	-100
2019-12-09T23:44:15	-100	-100	-100	-100
2019-12-09T23:44:25	-100	-100	-100	-100
2019-12-09T23:44:35	-100	-100	-100	-100
2019-12-09T23:44:45	-100	-100	-100	-100
2019-12-09T23:44:55	-100	-100	-100	-100
2019-12-09T23:45:05	-100	-100	-100	-100
2019-12-09T23:45:15	-100	-100	-100	-100
2019-12-09T23:45:25	-100	-100	-100	-100
2019-12-09T23:45:35	-100	-100	-100	-100
2019-12-09T23:45:45	-100	-100	-100	-100
2019-12-09T23:45:55	-100	-100	-100	-100
2019-12-09T23:46:05	-100	-100	-100	-100
2019-12-09T23:46:15	-100	-100	-100	-100
2019-12-09T23:46:25	-100	-100	-100	-100
2019-12-09T23:46:35	-100	-100	-100	-100
2019-12-09T23:46:45	-100	-100	-100	-100
2019-12-09T23:46:55	-100	-100	-100	-100
2019-12-09T23:47:05	-100	-100	-100	-100
2019-12-09T23:47:15	-100	-100	-100	-100
2019-12-09T23:47:25	-100	-100	-100	-100
2019-12-09T23:47:35	-100	-100	-100	-100
2019-12-09T23:47:45	-100	-100	-100	-100
2019-12-09T23:47:55	-100	-100	-100	-100
2019-12-09T23:48:05	-100	-100	-100	-100
2019-12-09T23:48:15	-100	-100	-100	-100
2019-12-09T23:48:25	-100	-100	-100	-100
2019-12-09T23:48:35	-100	-100	-100	-100
2019-12-09T23:48:45	-100	-100	-100	-100
2019-12-09T23:48:55	-100	-100	-100	-100
2019-12-09T23:49:05	-100	-100	-100	-100
2019-12-09T23:49:15	-100	-100	-100	-100
2019-12-09T23:49:25	-100	-100	-100	-100
2019-12-09T23:49:35	-100	-100	-100	-100
2019-12-09T23:49:46	-100	-100	-100	-100
2019-12-09T23:49:56	-100	-100	-100	-100
2019-12-09T23:50:06	-100	-100	-100	-100
2019-12-09T23:50:16	-100	-100	-100	-100
2019-12-09T23:50:26	-100	-100	-100	-100
2019-12-09T23:50:36	-100	-100	-100	-100
2019-12-09T23:50:46	-100	-100	-100	-100
2019-12-09T23:50:56	-100	-100	-100	-100
2019-12-09T23:51:06	-100	-100	-100	-100
2019-12-09T23:51:16	-100	-100	-100	-100
2019-12-09T23:51:26	-100	-100	-100	-100
2019-12-09T23:51:36	-100	-100	-100	-100
2019-12-09T23:51:46	-100	-100	-100	-100
2019-12-09T23:51:56	-100	-100	-100	-100
2019-12-09T23:52:06	-100	-100	-100	-100
2019-12-09T23:52:16	-100	-100	-100	-100
2019-12-09T23:52:26	-100	-100	-100	-100
2019-12-09T23:52:36	-100	-100	-100	-100
2019-12-09T23:52:46	-100	-100	-100	-100
2019-12-09T23:52:56	-100	-100	-100	-100
2019-12-09T23:53:06	-100	-100	-100	-100
2019-12-09T23:53:16	-100	-100	-100	-100
2019-12-09T23:53:26	-100	-100	-100	-100
2019-12-09T23:53:36	-100	-100	-100	-100
2019-12-09T23:53:46	-100	-100	-100	-100
2019-12-09T23:53:56	-100	-100	-100	-100
2019-12-09T23:54:06	-100	-100	-100	-100
2019-12-09T23:54:16	-100	-100	-100	-100
2019-12-09T23:54:26	-100	-100	-100	-100
2019-12-09T23:54:36	-100	-100	-100	-100
2019-12-09T23:54:46	-100	-100	-100	-100
2019-12-09T23:54:56	-100	-100	-100	-100
2019-12-09T23:55:06	-100	-100	-100	-100
2019-12-09T23:55:16	-100	-100	-100	-100
2019-12-09T23:55:26	-100	-100	-100	-100
2019-12-09T23:55:36	-100	-100	-100	-100
2019-12-09T23:55:46	-100	-100	-100	-100
2019-12-09T23:55:56	-100	-100	-100	-100
2019-12-09T23:56:06	-100	-100	-100	-100
2019-12-09T23:56:16	-100	-100	-100	-100
2019-12-09T23:56:26	-100	-100	-100	-100
2019-12-09T23:56:36	-100	-100	-100	-100
2019-12-09T23:56:46	-100	-100	-100	-100
2019-12-09T23:56:56	-100	-100	-100	-100
2019-12-09T23:57:06	-100	-100	-100	-100
2019-12-09T23:57:16	-100	-100	-100	-100
2019-12-09T23:57:26	-100	-100	-100	-100
2019-12-09T23:57:36	-100	-100	-100	-100
2019-12-09T23:57:46	-100	-100	-100	-100
2019-12-09T23:57:56	-100	-100	-100	-100
2019-12-09T23:58:06	-100	-100	-100	-100
2019-12-09T23:58:16	-100	-100	-100	-100
2019-12-09T23:58:26	-100	-100	-100	-100
2019-12-09T23:58:36	-100	-100	-100	-100
2019-12-09T23:58:46	-100	-100	-100	-100
2019-12-09T23:58:56	-100	-100	-100	-100
2019-12-09T23:59:06	-100	-100	-100	-100
2019-12-09T23:59:16	-100	-100	-100	-100
2019-12-09T23:59:26	-100	-100	-100	-100
2019-12-09T23:59:36	-100	-100	-100	-100
2019-12-09T23:59:46	-100	-100	-100	-100
2019-12-09T23:59:56	-100	-100	-100	-100
2019-12-10T00:00:06	-100	-100	-100	-100
