time	T1	T2	T3	T4
2019-12-11T09:33:59	-100	261	-100	-100
2019-12-11T09:34:09	-100	261	-100	-100
2019-12-11T09:34:19	-100	261	-100	-100
2019-12-11T09:34:29	-100	261	-100	-100
2019-12-11T09:34:39	-100	261	-100	-100
2019-12-11T09:34:49	-100	261	-100	-100
2019-12-11T09:34:59	-100	261	-100	-100
2019-12-11T09:35:09	-100	261	-100	-100
2019-12-11T09:35:19	-100	261	-100	-100
2019-12-11T09:35:29	-100	261	-100	-100
2019-12-11T09:35:39	-100	261	-100	-100
2019-12-11T09:35:49	-100	261	-100	-100
2019-12-11T09:35:59	-100	261	-100	-100
2019-12-11T09:36:09	-100	261	-100	-100
2019-12-11T09:36:19	-100	261	-100	-100
2019-12-11T09:36:29	-100	261	-100	-100
2019-12-11T09:36:39	-100	261	-100	-100
2019-12-11T09:36:49	-100	261	-100	-100
2019-12-11T09:36:59	-100	261	-100	-100
2019-12-11T09:37:09	-100	261	-100	-100
2019-12-11T09:37:19	-100	261	-100	-100
2019-12-11T09:37:29	-100	262	-100	-100
2019-12-11T09:37:39	-100	262	-100	-100
2019-12-11T09:37:49	-100	262	-100	-100
2019-12-11T09:37:59	-100	262	-100	-100
2019-12-11T09:38:09	-100	262	-100	-100
2019-12-11T09:38:19	-100	262	-100	-100
2019-12-11T09:38:29	-100	262	-100	-100
2019-12-11T09:38:39	-100	262	-100	-100
2019-12-11T09:38:49	-100	263	-100	-100
2019-12-11T09:38:59	-100	263	-100	-100
2019-12-11T09:39:09	-100	263	-100	-100
2019-12-11T09:39:19	-100	263	-100	-100
2019-12-11T09:39:29	-100	263	-100	-100
2019-12-11T09:39:39	-100	263	-100	-100
2019-12-11T09:39:49	-100	262	-100	-100
2019-12-11T09:39:59	-100	262	-100	-100
2019-12-11T09:40:09	-100	263	-100	-100
2019-12-11T09:40:19	-100	263	-100	-100
2019-12-11T09:40:29	-100	262	-100	-100
2019-12-11T09:40:39	-100	262	-100	-100
2019-12-11T09:40:49	-100	263	-100	-100
2019-12-11T09:40:59	-100	263	-100	-100
2019-12-11T09:41:09	-100	263	-100	-100
2019-12-11T09:41:19	-100	263	-100	-100
2019-12-11T09:41:29	-100	262	-100	-100
2019-12-11T09:41:39	-100	262	-100	-100
2019-12-11T09:41:49	-100	262	-100	-100
2019-12-11T09:41:59	-100	262	-100	-100
2019-12-11T09:42:09	-100	262	-100	-100
2019-12-11T09:42:19	-100	262	-100	-100
2019-12-11T09:42:29	-100	262	-100	-100
2019-12-11T09:42:40	-100	262	-100	-100
2019-12-11T09:42:50	-100	262	-100	-100
2019-12-11T09:43:00	-100	262	-100	-100
2019-12-11T09:43:10	-100	263	-100	-100
2019-12-11T09:43:20	-100	263	-100	-100
2019-12-11T09:43:30	-100	263	-100	-100
2019-12-11T09:43:40	-100	263	-100	-100
2019-12-11T09:43:50	-100	262	-100	-100
2019-12-11T09:44:00	-100	262	-100	-100
2019-12-11T09:44:10	-100	262	-100	-100
2019-12-11T09:44:20	-100	262	-100	-100
2019-12-11T09:44:30	-100	262	-100	-100
2019-12-11T09:44:40	-100	262	-100	-100
2019-12-11T09:44:50	-100	262	-100	-100
2019-12-11T09:45:00	-100	262	-100	-100
2019-12-11T09:45:10	-100	262	-100	-100
2019-12-11T09:45:20	-100	262	-100	-100
2019-12-11T09:45:30	-100	263	-100	-100
2019-12-11T09:45:40	-100	263	-100	-100
2019-12-11T09:45:50	-100	263	-100	-100
2019-12-11T09:46:00	-100	263	-100	-100
2019-12-11T09:46:10	-100	263	-100	-100
2019-12-11T09:46:20	-100	263	-100	-100
2019-12-11T09:46:30	-100	263	-100	-100
2019-12-11T09:46:40	-100	263	-100	-100
2019-12-11T09:46:50	-100	263	-100	-100
2019-12-11T09:47:00	-100	263	-100	-100
2019-12-11T09:47:10	-100	263	-100	-100
2019-12-11T09:47:20	-100	263	-100	-100
2019-12-11T09:47:30	-100	263	-100	-100
2019-12-11T09:47:40	-100	263	-100	-100
2019-12-11T09:47:50	-100	263	-100	-100
2019-12-11T09:48:00	-100	263	-100	-100
2019-12-11T09:48:10	-100	262	-100	-100
2019-12-11T09:48:20	-100	262	-100	-100
2019-12-11T09:48:30	-100	263	-100	-100
2019-12-11T09:48:40	-100	263	-100	-100
2019-12-11T09:48:50	-100	262	-100	-100
2019-12-11T09:49:00	-100	262	-100	-100
2019-12-11T09:49:10	-100	263	-100	-100
2019-12-11T09:49:20	-100	263	-100	-100
2019-12-11T09:49:30	-100	262	-100	-100
2019-12-11T09:49:40	-100	262	-100	-100
2019-12-11T09:49:50	-100	263	-100	-100
2019-12-11T09:50:00	-100	263	-100	-100
2019-12-11T09:50:10	-100	263	-100	-100
2019-12-11T09:50:20	-100	263	-100	-100
2019-12-11T09:50:30	-100	263	-100	-100
2019-12-11T09:50:40	-100	263	-100	-100
2019-12-11T09:50:50	-100	263	-100	-100
2019-12-11T09:51:00	-100	263	-100	-100
2019-12-11T09:51:10	-100	263	-100	-100
2019-12-11T09:51:20	-100	263	-100	-100
2019-12-11T09:51:30	-100	263	-100	-100
2019-12-11T09:51:40	-100	263	-100	-100
2019-12-11T09:51:50	-100	263	-100	-100
2019-12-11T09:52:00	-100	263	-100	-100
2019-12-11T09:52:10	-100	263	-100	-100
2019-12-11T09:52:20	-100	263	-100	-100
2019-12-11T09:52:30	-100	263	-100	-100
2019-12-11T09:52:40	-100	263	-100	-100
2019-12-11T09:52:50	-100	263	-100	-100
2019-12-11T09:53:00	-100	263	-100	-100
2019-12-11T09:53:10	-100	263	-100	-100
2019-12-11T09:53:20	-100	263	-100	-100
2019-12-11T09:53:30	-100	263	-100	-100
2019-12-11T09:53:40	-100	263	-100	-100
2019-12-11T09:53:50	-100	263	-100	-100
2019-12-11T09:54:00	-100	263	-100	-100
2019-12-11T09:54:10	-100	263	-100	-100
2019-12-11T09:54:20	-100	263	-100	-100
2019-12-11T09:54:30	-100	263	-100	-100
2019-12-11T09:54:40	-100	263	-100	-100
2019-12-11T09:54:50	-100	263	-100	-100
2019-12-11T09:55:00	-100	263	-100	-100
2019-12-11T09:55:10	-100	263	-100	-100
2019-12-11T09:55:20	-100	263	-100	-100
2019-12-11T09:55:30	-100	263	-100	-100
2019-12-11T09:55:40	-100	263	-100	-100
2019-12-11T09:55:50	-100	263	-100	-100
2019-12-11T09:56:00	-100	263	-100	-100
2019-12-11T09:56:10	-100	263	-100	-100
2019-12-11T09:56:20	-100	263	-100	-100
2019-12-11T09:56:30	-100	263	-100	-100
2019-12-11T09:56:40	-100	263	-100	-100
2019-12-11T09:56:50	-100	263	-100	-100
2019-12-11T09:57:00	-100	263	-100	-100
2019-12-11T09:57:10	-100	263	-100	-100
2019-12-11T09:57:20	-100	263	-100	-100
2019-12-11T09:57:30	-100	263	-100	-100
2019-12-11T09:57:40	-100	263	-100	-100
2019-12-11T09:57:50	-100	263	-100	-100
2019-12-11T09:58:00	-100	263	-100	-100
2019-12-11T09:58:10	-100	263	-100	-100
2019-12-11T09:58:20	-100	263	-100	-100
2019-12-11T09:58:30	-100	263	-100	-100
2019-12-11T09:58:40	-100	263	-100	-100
2019-12-11T09:58:50	-100	263	-100	-100
2019-12-11T09:59:00	-100	263	-100	-100
2019-12-11T09:59:10	-100	263	-100	-100
2019-12-11T09:59:20	-100	263	-100	-100
2019-12-11T09:59:30	-100	263	-100	-100
2019-12-11T09:59:40	-100	263	-100	-100
2019-12-11T09:59:50	-100	263	-100	-100
2019-12-11T10:00:00	-100	263	-100	-100
2019-12-11T10:00:10	-100	263	-100	-100
2019-12-11T10:00:20	-100	263	-100	-100
2019-12-11T10:00:30	-100	263	-100	-100
2019-12-11T10:00:40	-100	263	-100	-100
2019-12-11T10:00:50	-100	263	-100	-100
2019-12-11T10:01:00	-100	263	-100	-100
2019-12-11T10:01:10	-100	263	-100	-100
2019-12-11T10:01:20	-100	263	-100	-100
2019-12-11T10:01:30	-100	263	-100	-100
2019-12-11T10:01:40	-100	263	-100	-100
2019-12-11T10:01:50	-100	263	-100	-100
2019-12-11T10:02:00	-100	263	-100	-100
2019-12-11T10:02:10	-100	263	-100	-100
2019-12-11T10:02:20	-100	263	-100	-100
2019-12-11T10:02:30	-100	263	-100	-100
2019-12-11T10:02:40	-100	263	-100	-100
2019-12-11T10:02:50	-100	263	-100	-100
2019-12-11T10:03:00	-100	263	-100	-100
2019-12-11T10:03:10	-100	263	-100	-100
2019-12-11T10:03:20	-100	263	-100	-100
2019-12-11T10:03:30	-100	263	-100	-100
2019-12-11T10:03:40	-100	263	-100	-100
2019-12-11T10:03:50	-100	263	-100	-100
2019-12-11T10:04:00	-100	263	-100	-100
2019-12-11T10:04:10	-100	263	-100	-100
2019-12-11T10:04:20	-100	263	-100	-100
2019-12-11T10:04:30	-100	263	-100	-100
2019-12-11T10:04:40	-100	263	-100	-100
2019-12-11T10:04:50	-100	263	-100	-100
2019-12-11T10:05:00	-100	263	-100	-100
2019-12-11T10:05:10	-100	263	-100	-100
2019-12-11T10:05:20	-100	264	-100	-100
2019-12-11T10:05:30	-100	264	-100	-100
2019-12-11T10:05:40	-100	263	-100	-100
2019-12-11T10:05:50	-100	263	-100	-100
2019-12-11T10:06:00	-100	263	-100	-100
2019-12-11T10:06:10	-100	263	-100	-100
2019-12-11T10:06:20	-100	263	-100	-100
2019-12-11T10:06:30	-100	263	-100	-100
2019-12-11T10:06:40	-100	263	-100	-100
2019-12-11T10:06:50	-100	263	-100	-100
2019-12-11T10:07:00	-100	264	-100	-100
2019-12-11T10:07:10	-100	264	-100	-100
2019-12-11T10:07:20	-100	263	-100	-100
2019-12-11T10:07:30	-100	263	-100	-100
2019-12-11T10:07:40	-100	263	-100	-100
2019-12-11T10:07:50	-100	263	-100	-100
2019-12-11T10:08:00	-100	263	-100	-100
2019-12-11T10:08:10	-100	263	-100	-100
2019-12-11T10:08:20	-100	263	-100	-100
2019-12-11T10:08:30	-100	263	-100	-100
2019-12-11T10:08:40	-100	263	-100	-100
2019-12-11T10:08:50	-100	263	-100	-100
2019-12-11T10:09:00	-100	263	-100	-100
2019-12-11T10:09:10	-100	263	-100	-100
2019-12-11T10:09:20	-100	263	-100	-100
2019-12-11T10:09:30	-100	263	-100	-100
2019-12-11T10:09:40	-100	263	-100	-100
2019-12-11T10:09:50	-100	263	-100	-100
2019-12-11T10:10:00	-100	263	-100	-100
2019-12-11T10:10:10	-100	263	-100	-100
2019-12-11T10:10:20	-100	263	-100	-100
2019-12-11T10:10:30	-100	263	-100	-100
2019-12-11T10:10:40	-100	263	-100	-100
2019-12-11T10:10:50	-100	263	-100	-100
2019-12-11T10:11:00	-100	263	-100	-100
2019-12-11T10:11:10	-100	263	-100	-100
2019-12-11T10:11:20	-100	263	-100	-100
2019-12-11T10:11:30	-100	263	-100	-100
2019-12-11T10:11:40	-100	263	-100	-100
2019-12-11T10:11:50	-100	263	-100	-100
2019-12-11T10:12:00	-100	263	-100	-100
2019-12-11T10:12:10	-100	263	-100	-100
2019-12-11T10:12:20	-100	263	-100	-100
2019-12-11T10:12:30	-100	263	-100	-100
2019-12-11T10:12:40	-100	263	-100	-100
2019-12-11T10:12:50	-100	263	-100	-100
2019-12-11T10:13:00	-100	263	-100	-100
2019-12-11T10:13:10	-100	263	-100	-100
2019-12-11T10:13:20	-100	263	-100	-100
2019-12-11T10:13:30	-100	263	-100	-100
2019-12-11T10:13:40	-100	263	-100	-100
2019-12-11T10:13:50	-100	263	-100	-100
2019-12-11T10:14:00	-100	263	-100	-100
2019-12-11T10:14:10	-100	263	-100	-100
2019-12-11T10:14:20	-100	263	-100	-100
2019-12-11T10:14:30	-100	263	-100	-100
2019-12-11T10:14:40	-100	263	-100	-100
2019-12-11T10:14:50	-100	263	-100	-100
2019-12-11T10:15:00	-100	263	-100	-100
2019-12-11T10:15:10	-100	263	-100	-100
2019-12-11T10:15:20	-100	263	-100	-100
2019-12-11T10:15:30	-100	263	-100	-100
2019-12-11T10:15:40	-100	263	-100	-100
2019-12-11T10:15:50	-100	263	-100	-100
2019-12-11T10:16:00	-100	263	-100	-100
2019-12-11T10:16:10	-100	263	-100	-100
2019-12-11T10:16:20	-100	263	-100	-100
2019-12-11T10:16:30	-100	263	-100	-100
2019-12-11T10:16:40	-100	263	-100	-100
2019-12-11T10:16:50	-100	263	-100	-100
2019-12-11T10:17:00	-100	263	-100	-100
2019-12-11T10:17:10	-100	263	-100	-100
2019-12-11T10:17:20	-100	263	-100	-100
2019-12-11T10:17:30	-100	263	-100	-100
2019-12-11T10:17:40	-100	264	-100	-100
2019-12-11T10:17:50	-100	264	-100	-100
2019-12-11T10:18:00	-100	263	-100	-100
2019-12-11T10:18:10	-100	263	-100	-100
2019-12-11T10:18:20	-100	263	-100	-100
2019-12-11T10:18:30	-100	263	-100	-100
2019-12-11T10:18:40	-100	263	-100	-100
2019-12-11T10:18:50	-100	263	-100	-100
2019-12-11T10:19:00	-100	263	-100	-100
2019-12-11T10:19:10	-100	263	-100	-100
2019-12-11T10:19:20	-100	263	-100	-100
2019-12-11T10:19:30	-100	263	-100	-100
2019-12-11T10:19:40	-100	263	-100	-100
2019-12-11T10:19:50	-100	263	-100	-100
2019-12-11T10:20:00	-100	263	-100	-100
2019-12-11T10:20:10	-100	263	-100	-100
2019-12-11T10:20:20	-100	263	-100	-100
2019-12-11T10:20:30	-100	263	-100	-100
2019-12-11T10:20:40	-100	263	-100	-100
2019-12-11T10:20:50	-100	263	-100	-100
2019-12-11T10:21:00	-100	263	-100	-100
2019-12-11T10:21:10	-100	263	-100	-100
2019-12-11T10:21:20	-100	263	-100	-100
2019-12-11T10:21:30	-100	263	-100	-100
2019-12-11T10:21:40	-100	264	-100	-100
2019-12-11T10:21:50	-100	264	-100	-100
2019-12-11T10:22:00	-100	264	-100	-100
2019-12-11T10:22:10	-100	264	-100	-100
2019-12-11T10:22:20	-100	263	-100	-100
2019-12-11T10:22:30	-100	263	-100	-100
2019-12-11T10:22:40	-100	263	-100	-100
2019-12-11T10:22:50	-100	263	-100	-100
2019-12-11T10:23:00	-100	263	-100	-100
2019-12-11T10:23:10	-100	263	-100	-100
2019-12-11T10:23:20	-100	264	-100	-100
2019-12-11T10:23:30	-100	264	-100	-100
2019-12-11T10:23:40	-100	264	-100	-100
2019-12-11T10:23:50	-100	264	-100	-100
2019-12-11T10:24:00	-100	263	-100	-100
2019-12-11T10:24:10	-100	263	-100	-100
2019-12-11T10:24:20	-100	263	-100	-100
2019-12-11T10:24:30	-100	263	-100	-100
2019-12-11T10:24:40	-100	263	-100	-100
2019-12-11T10:24:50	-100	263	-100	-100
2019-12-11T10:25:00	-100	264	-100	-100
2019-12-11T10:25:10	-100	264	-100	-100
2019-12-11T10:25:20	-100	264	-100	-100
2019-12-11T10:25:30	-100	264	-100	-100
2019-12-11T10:25:40	-100	264	-100	-100
2019-12-11T10:25:50	-100	264	-100	-100
2019-12-11T10:26:00	-100	263	-100	-100
2019-12-11T10:26:10	-100	263	-100	-100
2019-12-11T10:26:20	-100	263	-100	-100
2019-12-11T10:26:30	-100	263	-100	-100
2019-12-11T10:26:40	-100	263	-100	-100
2019-12-11T10:26:50	-100	263	-100	-100
2019-12-11T10:27:00	-100	263	-100	-100
2019-12-11T10:27:10	-100	263	-100	-100
2019-12-11T10:27:20	-100	263	-100	-100
2019-12-11T10:27:30	-100	263	-100	-100
2019-12-11T10:27:40	-100	263	-100	-100
2019-12-11T10:27:50	-100	263	-100	-100
2019-12-11T10:28:00	-100	263	-100	-100
2019-12-11T10:28:10	-100	263	-100	-100
2019-12-11T10:28:20	-100	264	-100	-100
2019-12-11T10:28:30	-100	264	-100	-100
2019-12-11T10:28:40	-100	264	-100	-100
2019-12-11T10:28:50	-100	264	-100	-100
2019-12-11T10:29:00	-100	263	-100	-100
2019-12-11T10:29:10	-100	263	-100	-100
2019-12-11T10:29:20	-100	263	-100	-100
2019-12-11T10:29:30	-100	263	-100	-100
2019-12-11T10:29:40	-100	263	-100	-100
2019-12-11T10:29:50	-100	263	-100	-100
2019-12-11T10:30:00	-100	263	-100	-100
2019-12-11T10:30:10	-100	263	-100	-100
2019-12-11T10:30:20	-100	263	-100	-100
2019-12-11T10:30:30	-100	263	-100	-100
2019-12-11T10:30:40	-100	264	-100	-100
2019-12-11T10:30:50	-100	264	-100	-100
2019-12-11T10:31:00	-100	263	-100	-100
2019-12-11T10:31:10	-100	263	-100	-100
2019-12-11T10:31:20	-100	263	-100	-100
2019-12-11T10:31:30	-100	263	-100	-100
2019-12-11T10:31:40	-100	263	-100	-100
2019-12-11T10:31:50	-100	263	-100	-100
2019-12-11T10:32:00	-100	263	-100	-100
2019-12-11T10:32:10	-100	263	-100	-100
2019-12-11T10:32:20	-100	264	-100	-100
2019-12-11T10:32:30	-100	264	-100	-100
2019-12-11T10:32:40	-100	264	-100	-100
2019-12-11T10:32:50	-100	264	-100	-100
2019-12-11T10:33:00	-100	263	-100	-100
2019-12-11T10:33:10	-100	263	-100	-100
2019-12-11T10:33:20	-100	263	-100	-100
2019-12-11T10:33:30	-100	263	-100	-100
2019-12-11T10:33:40	-100	263	-100	-100
2019-12-11T10:33:50	-100	263	-100	-100
2019-12-11T10:34:00	-100	264	-100	-100
2019-12-11T10:34:10	-100	264	-100	-100
2019-12-11T10:34:20	-100	264	-100	-100
2019-12-11T10:34:30	-100	264	-100	-100
2019-12-11T10:34:40	-100	264	-100	-100
2019-12-11T10:34:50	-100	264	-100	-100
2019-12-11T10:35:00	-100	264	-100	-100
2019-12-11T10:35:10	-100	264	-100	-100
2019-12-11T10:35:20	-100	264	-100	-100
2019-12-11T10:35:30	-100	264	-100	-100
2019-12-11T10:35:40	-100	264	-100	-100
2019-12-11T10:35:50	-100	264	-100	-100
2019-12-11T10:36:00	-100	264	-100	-100
2019-12-11T10:36:10	-100	264	-100	-100
2019-12-11T10:36:20	-100	264	-100	-100
2019-12-11T10:36:30	-100	264	-100	-100
2019-12-11T10:36:40	-100	264	-100	-100
2019-12-11T10:36:50	-100	264	-100	-100
2019-12-11T10:37:00	-100	264	-100	-100
2019-12-11T10:37:10	-100	264	-100	-100
2019-12-11T10:37:20	-100	264	-100	-100
2019-12-11T10:37:30	-100	264	-100	-100
2019-12-11T10:37:40	-100	264	-100	-100
2019-12-11T10:37:50	-100	264	-100	-100
2019-12-11T10:38:00	-100	264	-100	-100
2019-12-11T10:38:10	-100	264	-100	-100
2019-12-11T10:38:20	-100	264	-100	-100
2019-12-11T10:38:30	-100	264	-100	-100
2019-12-11T10:38:40	-100	264	-100	-100
2019-12-11T10:38:50	-100	264	-100	-100
2019-12-11T10:39:00	-100	264	-100	-100
2019-12-11T10:39:10	-100	264	-100	-100
2019-12-11T10:39:20	-100	264	-100	-100
2019-12-11T10:39:30	-100	264	-100	-100
2019-12-11T10:39:40	-100	264	-100	-100
2019-12-11T10:39:50	-100	264	-100	-100
2019-12-11T10:40:00	-100	264	-100	-100
2019-12-11T10:40:10	-100	264	-100	-100
2019-12-11T10:40:20	-100	264	-100	-100
2019-12-11T10:40:30	-100	264	-100	-100
2019-12-11T10:40:40	-100	264	-100	-100
2019-12-11T10:40:50	-100	264	-100	-100
2019-12-11T10:41:00	-100	264	-100	-100
2019-12-11T10:41:10	-100	264	-100	-100
2019-12-11T10:41:20	-100	264	-100	-100
2019-12-11T10:41:30	-100	264	-100	-100
2019-12-11T10:41:40	-100	264	-100	-100
2019-12-11T10:41:50	-100	264	-100	-100
2019-12-11T10:42:00	-100	264	-100	-100
2019-12-11T10:42:10	-100	264	-100	-100
2019-12-11T10:42:20	-100	264	-100	-100
2019-12-11T10:42:30	-100	264	-100	-100
2019-12-11T10:42:40	-100	264	-100	-100
2019-12-11T10:42:50	-100	264	-100	-100
2019-12-11T10:43:00	-100	264	-100	-100
2019-12-11T10:43:10	-100	264	-100	-100
2019-12-11T10:43:20	-100	264	-100	-100
2019-12-11T10:43:30	-100	264	-100	-100
2019-12-11T10:43:40	-100	264	-100	-100
2019-12-11T10:43:50	-100	264	-100	-100
2019-12-11T10:44:00	-100	263	-100	-100
2019-12-11T10:44:10	-100	263	-100	-100
2019-12-11T10:44:20	-100	264	-100	-100
2019-12-11T10:44:30	-100	264	-100	-100
2019-12-11T10:44:40	-100	264	-100	-100
2019-12-11T10:44:50	-100	264	-100	-100
2019-12-11T10:45:00	-100	264	-100	-100
2019-12-11T10:45:10	-100	264	-100	-100
2019-12-11T10:45:20	-100	264	-100	-100
2019-12-11T10:45:30	-100	264	-100	-100
2019-12-11T10:45:40	-100	264	-100	-100
2019-12-11T10:45:50	-100	264	-100	-100
2019-12-11T10:46:00	-100	264	-100	-100
2019-12-11T10:46:10	-100	264	-100	-100
2019-12-11T10:46:20	-100	264	-100	-100
